45,0 757,0 178,0 31,0 53,31330661322691
137,0 395,0 512,0 66,0 23,832660963896473
64,0 334,0 204,0 35,0 53,09386240601527
115,0 1081,0 253,0 134,0 50,79613238334386
50,0 742,0 751,0 20,0 25,000022055700715
125,0 325,0 213,0 134,0 52,92126831489973
50,0 778,0 484,0 84,0 35,000016069921514
21,0 375,0 349,0 132,0 32,97397345717281
56,0 48,0 443,0 39,0 25,00001842908608
77,0 405,0 478,0 111,0 24,999987706230325
5,0 1370,0 524,0 99,0 34,999982659815124
94,0 928,0 312,0 133,0 34,9999483993789
101,0 1188,0 636,0 75,0 24,999999999999908
98,0 502,0 283,0 13,0 39,976334150209226
126,0 688,0 399,0 42,0 46,1942093849278
8,0 1470,0 643,0 119,0 35,00001476739692
105,0 497,0 74,0 136,0 52,60915327194657
65,0 585,0 737,0 136,0 5,000419403739264
31,0 1005,0 792,0 16,0 24,999961331935058
125,0 477,0 430,0 30,0 34,99999400800213
103,0 581,0 792,0 136,0 5,000419403739264
10,0 1496,0 750,0 77,0 34,99999508184722
85,0 1305,0 292,0 78,0 37,17346998036817
-13,0 572,0 615,0 131,0 53,31330661322691
66,0 132,0 461,0 92,0 12,63938208191455
105,0 692,0 641,0 127,0 23,793864004283986
2,0 32,0 419,0 67,0 26,171627093342256
0,0 807,0 32,0 103,0 51,249827099705335
114,0 708,0 618,0 4,0 24,999999885820635
0,0 1234,0 743,0 51,0 35,00005755273877
-4,0 1152,0 476,0 3,0 53,14511814246608
19,0 249,0 30,0 130,0 51,17533135509436
-7,0 881,0 663,0 135,0 52,85532504609575
-15,0 1497,0 297,0 15,0 53,31330661322691
120,0 1293,0 631,0 111,0 24,999999999999908
-17,0 1062,0 719,0 34,0 53,31330661322691
8,0 883,0 420,0 3,0 52,875515986149985
98,0 344,0 73,0 89,0 52,582494353506554
-16,0 289,0 582,0 93,0 53,31330661322691
-9,0 287,0 103,0 57,0 53,25434822242512
52,0 806,0 199,0 100,0 53,17138203589893
-17,0 781,0 575,0 95,0 47,75467077250775
76,0 175,0 641,0 84,0 5,000088301858795
-1,0 1425,0 409,0 75,0 36,705284856354574
98,0 91,0 296,0 121,0 19,191808250982696
9,0 34,0 65,0 129,0 52,357306578917566
137,0 238,0 234,0 112,0 52,38655719907776
128,0 1433,0 86,0 113,0 52,89972309529967
64,0 749,0 573,0 126,0 28,081600288607742
7,0 1273,0 292,0 30,0 50,993855623950964
59,0 800,0 166,0 68,0 53,31330661322691
63,0 1265,0 652,0 41,0 24,999999999999908
140,0 1193,0 376,0 119,0 35,000012293769025
-14,0 906,0 65,0 65,0 53,31330661322691
61,0 1073,0 769,0 99,0 24,999999999999908
20,0 746,0 389,0 80,0 35,00002131452998
82,0 1250,0 127,0 67,0 53,31330661322691
117,0 90,0 204,0 121,0 53,09386240601527
2,0 1372,0 159,0 82,0 53,31330661322691
34,0 191,0 59,0 90,0 52,17567336195998
40,0 298,0 414,0 117,0 12,560635799179394
68,0 1330,0 314,0 66,0 36,356609753812336
131,0 1480,0 313,0 122,0 34,99997422641561
-16,0 957,0 510,0 28,0 53,31330661322691
51,0 1000,0 683,0 91,0 24,999999999999908
10,0 562,0 461,0 123,0 35,00001721005812
22,0 1253,0 137,0 135,0 53,31330661322691
-12,0 558,0 556,0 99,0 53,31330661322691
131,0 1080,0 194,0 56,0 53,233918311749505
75,0 6,0 172,0 14,0 53,31330661322691
-15,0 799,0 475,0 119,0 43,50254648081302
12,0 1259,0 361,0 58,0 40,90817572030298
27,0 630,0 309,0 57,0 37,79779082314263
57,0 202,0 186,0 103,0 53,29833171467398
7,0 84,0 627,0 72,0 12,599666590355724
63,0 1152,0 591,0 53,0 26,883658632912038
125,0 919,0 447,0 22,0 52,81591523208649
14,0 1103,0 740,0 23,0 34,999998077112714
46,0 828,0 135,0 139,0 53,31330661322691
108,0 870,0 625,0 89,0 25,00000724527477
116,0 854,0 385,0 22,0 52,66655895105658
-9,0 688,0 389,0 107,0 46,560427261953016
23,0 731,0 356,0 42,0 51,5154039966204
88,0 882,0 671,0 32,0 24,999993515711093
-9,0 1349,0 647,0 131,0 53,25434822242512
32,0 633,0 71,0 135,0 52,528146868874295
9,0 328,0 125,0 30,0 53,31330661322691
98,0 1337,0 260,0 17,0 51,54033626901575
42,0 1067,0 175,0 69,0 53,31330661322691
19,0 637,0 490,0 71,0 34,9999742264156
41,0 1009,0 603,0 133,0 24,999997520317322
120,0 1386,0 141,0 54,0 53,31330661322691
88,0 1304,0 457,0 74,0 34,99999999999982
39,0 1459,0 647,0 131,0 24,999990465739533
96,0 446,0 743,0 115,0 5,000066746725498
106,0 1025,0 229,0 1,0 52,528146868874295
-11,0 455,0 691,0 104,0 53,31330661322691
52,0 361,0 703,0 126,0 5,000181058495825
113,0 214,0 347,0 44,0 25,000011865040822
5,0 185,0 337,0 32,0 34,99998462476452
117,0 1176,0 759,0 96,0 24,999999999999908
97,0 321,0 714,0 98,0 5,000291589415123
-4,0 852,0 651,0 120,0 49,575409842603655
-9,0 531,0 598,0 63,0 53,25434822242512
62,0 1423,0 68,0 0,0 52,44414799351587
19,0 1373,0 563,0 92,0 35,000000061792534
38,0 1246,0 542,0 44,0 35,08103837994489
19,0 587,0 583,0 140,0 25,0
88,0 123,0 154,0 30,0 53,31330661322691
2,0 160,0 31,0 23,0 51,21267381488863
74,0 789,0 523,0 91,0 31,797805176837592
133,0 1343,0 449,0 139,0 35,00039533376486
-6,0 105,0 704,0 118,0 52,555490336435945
30,0 888,0 172,0 100,0 53,31330661322691
51,0 1003,0 734,0 78,0 24,999999999999908
36,0 204,0 421,0 34,0 24,99998593691936
51,0 908,0 459,0 72,0 34,99999999999987
50,0 1284,0 560,0 138,0 25,74905349618294
-8,0 118,0 231,0 63,0 53,09386240601527
118,0 788,0 617,0 51,0 24,999999925833272
60,0 1485,0 319,0 120,0 35,00002297819858
125,0 1486,0 594,0 14,0 26,253371657886348
83,0 382,0 621,0 82,0 5,00008614976807
72,0 820,0 188,0 24,0 53,286695542510316
56,0 925,0 414,0 121,0 34,99998553237538
103,0 451,0 391,0 121,0 25,000014467624553
37,0 655,0 169,0 7,0 53,31330661322691
122,0 1032,0 197,0 43,0 53,19828570142356
52,0 1399,0 589,0 73,0 25,91718624372109
109,0 18,0 386,0 11,0 24,999999999999783
70,0 785,0 532,0 132,0 28,6764705882356
66,0 1262,0 550,0 119,0 29,00002929366029
122,0 880,0 35,0 53,0 51,36016574519023
80,0 645,0 404,0 6,0 37,85468789680455
98,0 1400,0 6,0 7,0 50,23284684129435
58,0 693,0 68,0 111,0 52,44414799351587
23,0 169,0 297,0 88,0 26,84365290275264
112,0 625,0 222,0 18,0 52,712214767860395
97,0 925,0 767,0 42,0 24,999998051498395
105,0 1129,0 313,0 31,0 51,46166468489949
109,0 1376,0 32,0 131,0 51,249827099705335
-15,0 619,0 656,0 128,0 53,31330661322691
125,0 1455,0 772,0 38,0 24,999999999999908
128,0 1046,0 121,0 119,0 53,31330661322691
46,0 316,0 279,0 57,0 33,79166429124089
129,0 188,0 731,0 16,0 12,616542702805774
85,0 1161,0 217,0 74,0 52,832483718334366
13,0 1127,0 777,0 81,0 34,9999900400197
100,0 755,0 660,0 14,0 25,000009794444487
108,0 437,0 444,0 118,0 24,999999933124304
100,0 368,0 481,0 91,0 24,190496768277647
82,0 364,0 112,0 51,0 53,286695542510316
78,0 106,0 157,0 31,0 53,31330661322691
26,0 309,0 141,0 67,0 53,31330661322691
37,0 515,0 494,0 22,0 34,99999999999976
111,0 380,0 50,0 128,0 51,885223244116915
65,0 77,0 724,0 95,0 5,000080753701216
15,0 895,0 240,0 20,0 52,206648817635674
125,0 1181,0 743,0 110,0 24,999999999999908
5,0 1448,0 80,0 111,0 52,761506883604895
133,0 282,0 511,0 83,0 11,298985346972598
-8,0 886,0 143,0 64,0 53,31330661322691
130,0 1110,0 540,0 60,0 31,330894955673056
15,0 173,0 624,0 137,0 12,518472620767524
60,0 306,0 606,0 96,0 5,000303205647502
80,0 646,0 767,0 41,0 24,999999885820635
95,0 245,0 63,0 2,0 52,297907608695816
21,0 68,0 318,0 132,0 24,999999999999734
18,0 1106,0 547,0 82,0 35,00000007416646
6,0 815,0 357,0 133,0 34,9999483993789
16,0 1224,0 436,0 101,0 35,00000005359559
-13,0 786,0 367,0 137,0 50,32642153934624
117,0 948,0 17,0 56,0 50,675258103789936
99,0 659,0 361,0 109,0 28,98418263725194
128,0 1490,0 720,0 38,0 24,999999999999908
-18,0 1166,0 236,0 117,0 53,31330661322691
12,0 1109,0 576,0 29,0 37,349452404559685
106,0 921,0 302,0 112,0 34,99999999999965
29,0 1382,0 689,0 49,0 28,686042256225864
68,0 541,0 603,0 111,0 5,0000921718810805
130,0 11,0 125,0 122,0 53,31330661322691
113,0 553,0 778,0 91,0 5,000080020650493
118,0 263,0 303,0 88,0 12,562868612549021
-8,0 1230,0 650,0 35,0 53,09386240601527
23,0 48,0 498,0 79,0 24,999999999999826
-10,0 1214,0 644,0 109,0 53,31330661322691
60,0 569,0 51,0 22,0 51,91848172429339
49,0 271,0 326,0 69,0 13,713619233729808
-16,0 611,0 50,0 15,0 53,31330661322691
132,0 593,0 784,0 33,0 24,99999306429033
20,0 626,0 82,0 131,0 52,809228671497216
36,0 1329,0 717,0 26,0 24,99998593691936
23,0 1309,0 430,0 79,0 34,999999999999666
33,0 1163,0 522,0 137,0 27,200764917768275
104,0 1041,0 30,0 18,0 51,17533135509436
68,0 609,0 294,0 107,0 28,60206746174734
30,0 250,0 453,0 84,0 12,5551197363201
96,0 438,0 414,0 77,0 24,999999999999844
63,0 1360,0 25,0 90,0 50,98618988836426
116,0 34,0 520,0 65,0 14,798660317646387
81,0 1046,0 58,0 130,0 52,14442434862516
58,0 578,0 60,0 134,0 52,206648817635674
103,0 512,0 304,0 120,0 24,999999885820635
126,0 422,0 636,0 12,0 24,99999993709939
6,0 38,0 248,0 4,0 51,951498398736994
125,0 1465,0 425,0 128,0 35,00000000000008
58,0 51,0 38,0 58,0 51,468851920482365
81,0 283,0 142,0 5,0 53,31330661322691
129,0 566,0 142,0 8,0 53,31330661322691
-16,0 833,0 117,0 100,0 53,31330661322691
-1,0 120,0 379,0 91,0 33,03836868525094
16,0 1407,0 517,0 78,0 35,00001492417963
63,0 702,0 536,0 122,0 29,999999999999957
134,0 105,0 450,0 87,0 12,648474943461343
-10,0 1307,0 729,0 28,0 53,31330661322691
116,0 522,0 564,0 90,0 16,856413446208304
33,0 622,0 441,0 139,0 29,999999999999535
19,0 1370,0 707,0 122,0 35,000002015998156
-10,0 1445,0 232,0 53,0 53,31330661322691
97,0 486,0 211,0 24,0 52,96300571404062
138,0 1076,0 484,0 13,0 53,0370931478538
136,0 257,0 663,0 78,0 5,000158381443813
75,0 555,0 114,0 18,0 53,29833171467398
88,0 168,0 500,0 24,0 24,999999999999826
21,0 470,0 310,0 76,0 35,00000000000007
-11,0 375,0 459,0 56,0 53,31330661322691
89,0 961,0 116,0 80,0 53,30675894336329
13,0 208,0 648,0 52,0 24,487514153604604
125,0 850,0 318,0 65,0 36,760927546405554
101,0 776,0 298,0 99,0 35,5153200988895
89,0 1,0 132,0 90,0 53,31330661322691
-9,0 983,0 617,0 26,0 53,25434822242512
55,0 367,0 391,0 130,0 23,93912985580462
105,0 1070,0 67,0 122,0 52,41550853028212
86,0 986,0 203,0 23,0 53,11049269389312
82,0 951,0 252,0 31,0 51,81799261743087
21,0 273,0 685,0 16,0 24,999974366430255
117,0 1142,0 551,0 70,0 28,909246840811836
4,0 13,0 226,0 6,0 52,60915327194657
38,0 408,0 36,0 48,0 51,39659398939376
105,0 1229,0 492,0 124,0 34,999999999999524
67,0 619,0 480,0 100,0 25,91793094288668
104,0 170,0 317,0 73,0 12,578085481293275
65,0 884,0 311,0 77,0 35,000026925814254
107,0 853,0 323,0 0,0 51,673929693795905
-14,0 210,0 750,0 118,0 53,31330661322691
77,0 520,0 432,0 61,0 28,418388062750736
-8,0 595,0 161,0 56,0 53,31330661322691
41,0 1197,0 619,0 75,0 24,999997520317322
-12,0 425,0 31,0 19,0 53,31330661322691
-18,0 1280,0 551,0 73,0 45,03284241236122
106,0 92,0 524,0 125,0 10,54624587926665
93,0 4,0 508,0 75,0 11,942831795055362
49,0 863,0 336,0 101,0 35,00000007899998
65,0 1266,0 646,0 114,0 24,999999999999908
21,0 1201,0 185,0 83,0 53,302960447664105
82,0 715,0 703,0 32,0 25,000014461433555
109,0 1335,0 484,0 79,0 34,999999999999666
-7,0 502,0 132,0 14,0 53,31330661322691
77,0 178,0 376,0 60,0 20,999947826046146
-16,0 524,0 421,0 72,0 53,31330661322691
-7,0 679,0 138,0 94,0 53,31330661322691
-15,0 1093,0 408,0 31,0 53,31330661322691
-13,0 1064,0 589,0 95,0 50,38289729714669
35,0 1356,0 582,0 44,0 29,698195740528373
30,0 1269,0 556,0 8,0 36,84797398904235
140,0 264,0 614,0 44,0 12,579197124632948
113,0 847,0 132,0 79,0 53,31330661322691
110,0 1256,0 32,0 124,0 51,249827099705335
60,0 1239,0 535,0 30,0 36,82897324985348
9,0 1004,0 778,0 17,0 34,999987055455456
38,0 1491,0 721,0 111,0 25,000010770104023
53,0 39,0 54,0 104,0 52,01681965093746
53,0 154,0 454,0 59,0 21,730181898638968
108,0 43,0 539,0 29,0 21,928608734848346
32,0 1140,0 119,0 102,0 53,31300169716663
70,0 387,0 486,0 23,0 34,390587672552115
19,0 1329,0 75,0 21,0 52,6354612817234
2,0 682,0 566,0 78,0 32,29075742565007
108,0 1444,0 745,0 131,0 24,999999999999908
123,0 937,0 33,0 83,0 51,28679049730792
127,0 802,0 780,0 111,0 24,999986860509452
26,0 443,0 292,0 114,0 34,835485159405046
80,0 48,0 132,0 84,0 53,31330661322691
118,0 841,0 505,0 108,0 34,25264495697972
-16,0 841,0 235,0 131,0 53,31330661322691
47,0 565,0 510,0 107,0 23,597925183322147
132,0 1089,0 737,0 118,0 24,999999999999908
81,0 113,0 135,0 78,0 53,31330661322691
49,0 48,0 568,0 97,0 7,973338246028667
77,0 537,0 318,0 135,0 24,99992524831882
115,0 717,0 709,0 95,0 24,999985824236415
-11,0 580,0 58,0 78,0 53,31330661322691
30,0 239,0 156,0 110,0 53,31330661322691
107,0 1492,0 141,0 14,0 53,31330661322691
132,0 1040,0 151,0 139,0 53,31330661322691
134,0 1410,0 707,0 34,0 24,999999999999908
49,0 215,0 40,0 127,0 51,54033626901575
75,0 394,0 236,0 100,0 52,32775520034079
128,0 789,0 755,0 105,0 24,9999926843867
89,0 775,0 514,0 11,0 42,14980815206912
126,0 987,0 274,0 126,0 43,294838783487585
116,0 962,0 627,0 100,0 24,999998062516045
123,0 61,0 722,0 54,0 11,391147418662511
79,0 659,0 235,0 126,0 52,35730657891758
138,0 1147,0 336,0 13,0 51,93831383234496
90,0 187,0 748,0 90,0 5,000107956203268
33,0 535,0 617,0 93,0 5,000132991931474
88,0 273,0 449,0 38,0 24,999974366430255
92,0 1217,0 591,0 136,0 25,757824339794634
106,0 636,0 181,0 91,0 53,31300169716663
66,0 93,0 306,0 20,0 24,999999999999854
38,0 1112,0 762,0 12,0 25,000010770104023
128,0 389,0 128,0 30,0 53,31330661322691
6,0 195,0 33,0 80,0 51,28679049730792
51,0 666,0 405,0 79,0 29,901187992159617
15,0 1390,0 149,0 103,0 53,31330661322691
80,0 930,0 218,0 114,0 52,809228671497216
10,0 1486,0 432,0 113,0 34,99999275472478
54,0 779,0 687,0 101,0 25,000007945372516
103,0 8,0 132,0 26,0 53,31330661322691
35,0 585,0 686,0 117,0 5,000103495032802
65,0 127,0 569,0 124,0 8,636008891008649
74,0 85,0 490,0 138,0 12,51183813402877
1,0 1152,0 175,0 128,0 53,31330661322691
44,0 1309,0 393,0 15,0 52,895364464692776
30,0 714,0 79,0 14,0 52,73705341034214
87,0 1480,0 177,0 66,0 53,31330661322691
-7,0 645,0 551,0 124,0 48,46375513725067
74,0 1488,0 425,0 90,0 34,99999999999969
4,0 728,0 342,0 95,0 35,000000000000114
3,0 901,0 324,0 90,0 35,00000008843138
91,0 1087,0 713,0 79,0 24,999999999999908
90,0 497,0 638,0 67,0 11,167585523053843
8,0 864,0 469,0 94,0 34,999999999999844
10,0 34,0 47,0 52,0 51,784051237682505
62,0 88,0 407,0 61,0 20,26172012267901
62,0 528,0 798,0 118,0 5,000100514610742
136,0 312,0 468,0 135,0 19,434595011720578
73,0 141,0 314,0 122,0 12,574932107458892
57,0 920,0 60,0 52,0 52,206648817635674
17,0 630,0 224,0 16,0 52,66141232157275
130,0 1187,0 17,0 26,0 50,675258103789936
92,0 812,0 491,0 16,0 52,31585090867034
-4,0 327,0 123,0 67,0 53,31330661322691
8,0 291,0 681,0 42,0 24,99998453511898
98,0 1465,0 689,0 33,0 24,999999999999908
104,0 511,0 283,0 34,0 39,976334150209226
36,0 361,0 293,0 135,0 28,825343497267994
71,0 1368,0 438,0 95,0 34,99999999999971
84,0 559,0 484,0 30,0 34,99999400800213
1,0 1303,0 211,0 100,0 52,96300571404062
49,0 355,0 453,0 90,0 23,67702738645712
74,0 755,0 332,0 12,0 51,76699010072455
41,0 63,0 652,0 17,0 12,637017517093726
95,0 580,0 312,0 72,0 24,999999898199448
47,0 1307,0 242,0 17,0 52,14442434862515
-7,0 75,0 363,0 110,0 52,85532504609575
36,0 1366,0 180,0 34,0 53,31330661322691
90,0 57,0 240,0 28,0 52,206648817635674
58,0 678,0 393,0 5,0 43,17580847330237
37,0 159,0 674,0 20,0 12,61111864535915
123,0 1251,0 11,0 134,0 50,43594792048446
26,0 1110,0 751,0 101,0 33,75689070045564
116,0 130,0 157,0 55,0 53,31330661322691
126,0 948,0 693,0 41,0 24,999999945749785
134,0 864,0 514,0 97,0 33,05917549907216
47,0 1052,0 620,0 96,0 24,999998553043923
89,0 1038,0 600,0 117,0 24,999999999999908
128,0 823,0 61,0 9,0 52,23734677696442
5,0 1275,0 746,0 96,0 34,99998462476452
70,0 772,0 54,0 100,0 52,01681965093746
30,0 1383,0 496,0 105,0 35,00000906591615
134,0 947,0 500,0 87,0 34,9999900400197
136,0 1036,0 143,0 88,0 53,31330661322691
40,0 727,0 757,0 72,0 24,999974366430255
117,0 1346,0 191,0 61,0 53,263523408490066
49,0 728,0 65,0 39,0 52,357306578917566
38,0 670,0 474,0 68,0 31,576956542123845
84,0 998,0 350,0 4,0 52,206648817635674
31,0 750,0 44,0 108,0 51,680869268472904
10,0 801,0 725,0 131,0 34,999986834912676
78,0 199,0 239,0 62,0 52,23734677696442
72,0 1022,0 754,0 116,0 24,999999999999908
100,0 263,0 723,0 117,0 5,000198490709611
89,0 1299,0 368,0 62,0 38,19339421824743
83,0 87,0 731,0 15,0 12,653727301354074
76,0 160,0 58,0 27,0 52,14442434862516
86,0 1093,0 102,0 63,0 53,18514585333477
34,0 920,0 273,0 48,0 51,06237020316047
85,0 255,0 27,0 111,0 51,06237020316047
53,0 852,0 36,0 23,0 51,39659398939376
30,0 390,0 542,0 28,0 29,667841279887007
121,0 831,0 254,0 46,0 51,74988185692212
33,0 1301,0 37,0 45,0 51,43282319771416
60,0 1443,0 80,0 45,0 52,761506883604895
130,0 854,0 345,0 49,0 51,396593989393764
84,0 712,0 241,0 50,0 52,17567336195998
99,0 141,0 590,0 47,0 16,70626319140375
82,0 294,0 629,0 21,0 12,562868612549021
14,0 211,0 729,0 139,0 12,506120016202757
93,0 165,0 246,0 32,0 52,01681965093746
26,0 576,0 434,0 36,0 48,40233702499514
55,0 444,0 128,0 15,0 53,31330661322691
116,0 759,0 48,0 57,0 51,81799261743087
84,0 1308,0 317,0 76,0 34,99997619115919
121,0 55,0 170,0 63,0 53,31330661322691
-2,0 469,0 532,0 61,0 38,87392813651792
1,0 470,0 383,0 40,0 51,04971793107811
124,0 1291,0 613,0 1,0 24,999999999999908
30,0 499,0 173,0 118,0 53,31330661322691
-7,0 735,0 747,0 96,0 52,85532504609575
114,0 732,0 8,0 104,0 50,314405470511026
20,0 1032,0 730,0 118,0 35,00000027409593
133,0 1472,0 295,0 19,0 51,06237020316047
64,0 318,0 676,0 59,0 16,724315308745386
11,0 1272,0 481,0 99,0 35,00000579412989
95,0 28,0 385,0 92,0 12,640092323124593
47,0 500,0 184,0 126,0 53,30675894336329
-9,0 1475,0 259,0 134,0 51,33475193123846
-4,0 1484,0 600,0 138,0 49,575409842603655
19,0 108,0 611,0 69,0 13,595093027220269
20,0 773,0 400,0 52,0 48,03021593015448
67,0 1199,0 618,0 104,0 24,999999999999908
101,0 757,0 454,0 90,0 35,000009636354214
12,0 258,0 753,0 120,0 12,582408301654237
121,0 1343,0 630,0 16,0 24,999999999999908
119,0 609,0 564,0 5,0 28,83374409007614
119,0 1040,0 289,0 11,0 50,92481687014461
44,0 1330,0 7,0 41,0 50,27363869484505
24,0 443,0 603,0 30,0 34,99999400800213
112,0 58,0 740,0 52,0 11,997377512498606
110,0 676,0 573,0 55,0 32,20531049606251
91,0 1439,0 477,0 24,0 52,73352807177454
78,0 410,0 407,0 84,0 24,999999933124304
89,0 515,0 97,0 57,0 53,11049269389312
98,0 229,0 439,0 108,0 12,597184180887034
94,0 523,0 25,0 127,0 50,98618988836426
138,0 1167,0 471,0 42,0 51,81799261743087
139,0 21,0 511,0 29,0 24,233101196207908
6,0 1488,0 142,0 99,0 53,31330661322691
16,0 1073,0 734,0 53,0 35,00000213194481
103,0 1230,0 217,0 23,0 52,832483718334366
18,0 273,0 68,0 86,0 52,44414799351587
3,0 258,0 104,0 119,0 53,210803473176654
51,0 1207,0 410,0 59,0 40,09204092129478
75,0 1204,0 202,0 98,0 53,12656995248708
95,0 613,0 172,0 14,0 53,31330661322691
8,0 67,0 681,0 36,0 24,999985232602512
90,0 1180,0 307,0 76,0 35,0000292976743
12,0 1316,0 644,0 58,0 35,000006414742465
-16,0 217,0 10,0 78,0 53,31330661322691
45,0 478,0 494,0 96,0 25,00000851972653
77,0 1144,0 482,0 6,0 53,06614773192785
75,0 1220,0 110,0 72,0 53,27198756747962
38,0 777,0 34,0 127,0 51,323563043210164
17,0 569,0 181,0 59,0 53,31300169716663
107,0 982,0 337,0 12,0 51,95807938540352
87,0 292,0 99,0 58,0 53,1420819112633
93,0 1241,0 419,0 5,0 53,17695599112464
102,0 1031,0 488,0 95,0 34,99999281916228
48,0 418,0 415,0 9,0 35,000000064109805
107,0 299,0 396,0 60,0 20,999947826046146
102,0 773,0 792,0 11,0 24,99999162172662
13,0 1376,0 613,0 12,0 34,9999900400197
18,0 567,0 649,0 74,0 24,999999999999908
43,0 377,0 466,0 27,0 33,86358968092189
108,0 89,0 271,0 40,0 40,34283980240033
20,0 167,0 27,0 94,0 51,06237020316047
23,0 155,0 381,0 118,0 24,999999933124304
95,0 1343,0 104,0 0,0 53,210803473176654
49,0 415,0 81,0 95,0 52,7855673222394
124,0 939,0 266,0 108,0 46,174144945452916
134,0 687,0 105,0 72,0 53,22268565317072
24,0 899,0 791,0 45,0 34,99999730839368
104,0 1123,0 167,0 20,0 53,31330661322691
63,0 1331,0 712,0 140,0 24,999999999999908
97,0 1171,0 530,0 22,0 38,07512927642552
68,0 86,0 302,0 52,0 24,487514153604604
70,0 1394,0 611,0 56,0 24,999999999999908
68,0 703,0 659,0 93,0 24,999966807470102
124,0 763,0 706,0 43,0 25,000009122512807
71,0 599,0 316,0 57,0 30,88945818739449
83,0 426,0 180,0 131,0 53,31330661322691
21,0 655,0 736,0 4,0 35,00003886062257
88,0 175,0 80,0 19,0 52,761506883604895
120,0 861,0 468,0 35,0 52,206648817635674
107,0 625,0 413,0 85,0 26,249992995836227
64,0 1310,0 666,0 80,0 24,999999999999908
-12,0 863,0 654,0 51,0 53,31330661322691
18,0 397,0 431,0 73,0 34,86023711824777
13,0 532,0 478,0 117,0 34,9999896506608
100,0 993,0 501,0 23,0 51,834182261431366
134,0 866,0 729,0 117,0 24,999992430522894
33,0 1300,0 770,0 38,0 25,000006936900068
50,0 1086,0 527,0 57,0 33,61418921200227
86,0 720,0 154,0 48,0 53,31330661322691
67,0 435,0 77,0 128,0 52,686998914533625
1,0 652,0 357,0 28,0 51,04971793107811
-1,0 767,0 241,0 61,0 52,17567336195998
78,0 632,0 53,0 65,0 51,98427932570578
115,0 537,0 400,0 82,0 24,999999999999975
13,0 1261,0 11,0 25,0 50,43594792048446
123,0 1188,0 530,0 13,0 38,07512927642552
-13,0 444,0 55,0 63,0 53,31330661322691
74,0 852,0 162,0 109,0 53,31330661322691
123,0 126,0 624,0 101,0 5,000067675583496
130,0 1068,0 691,0 138,0 24,999999999999908
62,0 559,0 798,0 26,0 24,999995068183498
125,0 215,0 151,0 140,0 53,31330661322691
67,0 1118,0 278,0 49,0 50,87075637732927
112,0 621,0 470,0 34,0 36,07074771254005
132,0 1477,0 445,0 40,0 51,93266460430464
86,0 263,0 166,0 54,0 53,31330661322691
45,0 1172,0 788,0 76,0 25,000001226912193
-8,0 1231,0 206,0 82,0 53,09386240601527
62,0 610,0 195,0 6,0 53,22268565317072
32,0 922,0 627,0 88,0 25,0000081781803
63,0 419,0 338,0 24,0 34,99999999999987
-10,0 168,0 88,0 17,0 53,31330661322691
91,0 1322,0 433,0 91,0 34,99999999999984
10,0 1315,0 188,0 40,0 53,286695542510316
80,0 1134,0 118,0 81,0 53,3117943922988
77,0 142,0 506,0 94,0 12,183927832927452
-10,0 1357,0 159,0 28,0 53,31330661322691
36,0 678,0 726,0 113,0 21,710227121669806
19,0 863,0 3,0 101,0 50,10906900328592
2,0 1376,0 469,0 107,0 35,000003631201714
97,0 1144,0 392,0 29,0 52,50841224413639
80,0 517,0 764,0 128,0 5,000047058823534
70,0 919,0 358,0 136,0 34,99999999999946
129,0 889,0 175,0 74,0 53,31330661322691
3,0 1367,0 73,0 9,0 52,582494353506554
71,0 852,0 315,0 98,0 35,00002483577485
2,0 644,0 206,0 43,0 53,05900638052184
43,0 416,0 423,0 64,0 27,053191524265625
113,0 817,0 666,0 46,0 25,000011517288915
33,0 1350,0 170,0 58,0 53,31330661322691
101,0 999,0 367,0 122,0 35,00000007646316
106,0 946,0 555,0 55,0 31,39370198373703
29,0 198,0 357,0 135,0 22,28416955875055
-16,0 486,0 750,0 72,0 53,31330661322691
134,0 1095,0 791,0 46,0 24,999999999999908
113,0 1033,0 520,0 33,0 41,10565109681828
117,0 1315,0 797,0 51,0 24,999999999999908
-16,0 1037,0 508,0 35,0 53,31330661322691
-16,0 61,0 472,0 74,0 53,31330661322691
13,0 256,0 266,0 41,0 46,174144945452916
73,0 1064,0 193,0 117,0 53,244477764587856
132,0 292,0 262,0 130,0 45,978616480951494
6,0 897,0 112,0 78,0 53,286695542510316
1,0 735,0 682,0 113,0 34,99998263006043
-15,0 797,0 264,0 32,0 53,31330661322691
21,0 1222,0 493,0 95,0 35,00000836761697
13,0 73,0 603,0 89,0 12,638882543655342
79,0 7,0 2,0 124,0 50,06795491728827
121,0 1374,0 276,0 77,0 42,55691788641855
18,0 896,0 633,0 82,0 34,99999999999975
-4,0 67,0 610,0 12,0 47,90726005591684
95,0 840,0 326,0 17,0 51,73614920417979
74,0 543,0 736,0 80,0 5,000057142857137
101,0 232,0 386,0 104,0 12,595696202531633
-3,0 588,0 460,0 33,0 51,396593989393764
1,0 227,0 580,0 136,0 22,326981979320227
43,0 844,0 446,0 17,0 52,587852948685565
57,0 938,0 540,0 70,0 29,999999999999478
14,0 517,0 372,0 115,0 35,00000006290003
-11,0 1122,0 55,0 107,0 53,31330661322691
-7,0 1049,0 475,0 11,0 53,15702327058709
12,0 1060,0 607,0 73,0 35,000006414742465
139,0 1285,0 158,0 1,0 53,31330661322691
57,0 79,0 414,0 23,0 25,000004202240294
